,nodeid,mon,yr,total_sales_volume,total_sales_price,pm_total_sales_volume,pm_total_sales_price,l3m_total_sales_volume,l3m_total_sales_price,l12m_total_sales_volume,l12m_total_sales_price,numreviews_by_period,avgrating_by_period,numreviews,avgrating
496,3262,1.0,2013.0,25,281.31,108,1827.23,188,3177.96,421,7118.13,0.0,0.0,7.0,4.43
497,3262,1.0,2014.0,22,335.84,136,2459.76,258,4882.19,462,7903.8,0.0,0.0,7.0,4.43
498,3279,2.0,2014.0,30,459.32,33,412.91,375,5474.51,1056,15395.64,0.0,0.0,2.0,4.5
499,3279,2.0,2015.0,13,177.9,54,741.55,307,4349.63,613,8923.63,0.0,0.0,2.0,4.5
500,3279,2.0,2016.0,2,37.9,1,337.5,38,992.39,210,3793.89,0.0,0.0,2.0,4.5
501,3279,3.0,2014.0,17,259.97,30,459.32,247,3592.28,1086,15854.96,0.0,0.0,2.0,4.5
502,3279,3.0,2015.0,13,103.11,13,177.9,231,3286.44,596,8642.21,0.0,0.0,2.0,4.5
503,3279,3.0,2016.0,1,18.95,2,37.9,24,757.75,199,3653.89,0.0,0.0,2.0,4.5
504,3279,4.0,2014.0,24,371.58,17,259.97,80,1132.2,1103,16114.93,0.0,0.0,2.0,4.5
505,3279,4.0,2015.0,2,37.9,13,103.11,80,1022.56,592,8485.35,0.0,0.0,2.0,4.5
506,3279,4.0,2016.0,8,147.8,1,18.95,4,394.35,187,3569.73,0.0,0.0,2.0,4.5
507,3279,5.0,2014.0,63,937.51,24,371.58,71,1090.87,1127,16486.51,0.0,0.0,2.0,4.5
508,3279,5.0,2015.0,25,413.55,2,37.9,28,318.91,570,8151.67,0.0,0.0,2.0,4.5
509,3279,5.0,2016.0,2,37.9,8,147.8,11,204.65,193,3679.63,0.0,0.0,2.0,4.5
510,3279,6.0,2013.0,217,3134.34,0,0.0,0,0.0,0,0.0,0.0,0.0,2.0,4.5
511,3279,6.0,2014.0,61,900.41,63,937.51,104,1569.06,1190,17424.02,0.0,0.0,2.0,4.5
512,3279,6.0,2015.0,27,443.38,25,413.55,40,554.56,532,7627.71,0.0,0.0,2.0,4.5
513,3279,6.0,2016.0,3,53.05,2,37.9,11,204.65,170,3303.98,0.0,0.0,2.0,4.5
514,3279,7.0,2013.0,213,3066.39,217,3134.34,217,3134.34,217,3134.34,0.0,0.0,2.0,4.5
515,3279,7.0,2014.0,21,318.95,61,900.41,148,2209.5,1034,15190.09,0.0,0.0,2.0,4.5
516,3279,7.0,2015.0,15,269.05,27,443.38,54,894.83,498,7170.68,0.0,0.0,2.0,4.5
517,3279,7.0,2016.0,3,56.85,3,53.05,13,238.75,146,2913.65,0.0,0.0,2.0,4.5
518,3279,8.0,2013.0,123,1843.99,213,3066.39,430,6200.73,430,6200.73,0.0,0.0,2.0,4.5
519,3279,8.0,2014.0,30,448.1,21,318.95,145,2156.87,842,12442.65,0.0,0.0,2.0,4.5
520,3279,8.0,2015.0,26,462.3,15,269.05,67,1125.98,492,7120.78,0.0,0.0,2.0,4.5
521,3279,8.0,2016.0,3,56.85,3,56.85,8,147.8,134,2701.45,0.0,0.0,2.0,4.5
522,3279,9.0,2013.0,72,1045.64,123,1843.99,553,8044.72,553,8044.72,0.0,0.0,2.0,4.5
523,3279,9.0,2014.0,32,458.71,30,448.1,112,1667.46,749,11046.76,0.0,0.0,2.0,4.5
524,3279,9.0,2015.0,37,657.45,26,462.3,68,1174.73,488,7134.98,0.0,0.0,2.0,4.5
525,3279,9.0,2016.0,1,17.05,3,56.85,9,166.75,111,2296.0,0.0,0.0,2.0,4.5
526,3279,10.0,2013.0,56,830.77,72,1045.64,408,5956.02,625,9090.36,0.0,0.0,2.0,4.5
527,3279,10.0,2014.0,28,419.45,32,458.71,83,1225.76,709,10459.83,0.0,0.0,2.0,4.5
528,3279,10.0,2015.0,14,236.86,37,657.45,78,1388.8,493,7333.72,0.0,0.0,2.0,4.5
529,3279,10.0,2016.0,0,0.0,1,17.05,7,130.75,75,1655.6,0.0,0.0,2.0,4.5
530,3279,11.0,2013.0,158,2341.55,56,830.77,251,3720.4,681,9921.13,0.0,0.0,2.0,4.5
531,3279,11.0,2014.0,89,1241.09,28,419.45,90,1326.26,681,10048.51,0.0,0.0,2.0,4.5
532,3279,11.0,2015.0,16,272.54,14,236.86,77,1356.61,479,7151.13,0.0,0.0,2.0,4.5
533,3279,12.0,2013.0,184,2720.05,158,2341.55,286,4217.96,839,12262.68,0.0,0.0,2.0,4.5
534,3279,12.0,2014.0,164,2366.99,89,1241.09,149,2119.25,612,8948.05,0.0,0.0,2.0,4.5
535,3279,12.0,2015.0,21,382.35,16,272.54,67,1166.85,406,6182.58,0.0,0.0,2.0,4.5
536,3279,1.0,2014.0,33,412.91,184,2720.05,398,5892.37,1023,14982.73,0.0,0.0,2.0,4.5
537,3279,1.0,2015.0,54,741.55,164,2366.99,281,4027.53,592,8594.99,0.0,0.0,2.0,4.5
538,3279,1.0,2016.0,1,337.5,21,382.35,51,891.75,263,4197.94,0.0,0.0,2.0,4.5
539,3610,2.0,2015.0,46,2042.6,48,2208.99,191,8566.69,324,14279.32,0.0,0.0,9.0,4.22
540,3610,2.0,2016.0,36,1564.2,49,2080.01,168,7284.38,550,23491.7,0.0,0.0,9.0,4.22
541,3610,3.0,2015.0,62,2604.2,46,2042.6,195,8819.44,370,16321.92,0.0,0.0,9.0,4.22
542,3610,3.0,2016.0,32,1525.45,36,1564.2,135,5793.93,540,23013.3,0.0,0.0,9.0,4.22
543,3610,4.0,2015.0,43,1797.95,62,2604.2,156,6855.79,432,18926.12,0.0,0.0,9.0,4.22
544,3610,4.0,2016.0,33,1370.9,32,1525.45,117,5169.66,510,21934.55,0.0,0.0,9.0,4.22
545,3610,5.0,2015.0,35,1493.55,43,1797.95,151,6444.75,475,20724.07,0.0,0.0,9.0,4.22
546,3610,5.0,2016.0,36,1577.7,33,1370.9,101,4460.55,500,21507.5,0.0,0.0,9.0,4.22
547,3610,6.0,2015.0,43,1830.67,35,1493.55,140,5895.7,510,22217.62,0.0,0.0,9.0,4.22
548,3610,6.0,2016.0,30,1335.0,36,1577.7,101,4474.05,501,21591.65,0.0,0.0,9.0,4.22
549,3610,7.0,2015.0,45,1874.3,43,1830.67,121,5122.17,553,24048.29,0.0,0.0,9.0,4.22
550,3610,7.0,2016.0,25,1087.76,30,1335.0,99,4283.6,488,21095.98,0.0,0.0,9.0,4.22
551,3610,8.0,2015.0,27,1174.5,45,1874.3,123,5198.52,598,25922.59,0.0,0.0,9.0,4.22
552,3610,8.0,2016.0,31,1339.45,25,1087.76,91,4000.46,468,20309.44,0.0,0.0,9.0,4.22
553,3610,9.0,2014.0,64,2778.58,0,0.0,0,0.0,0,0.0,0.0,0.0,9.0,4.22
554,3610,9.0,2015.0,35,1506.5,27,1174.5,115,4879.47,625,27097.09,0.0,0.0,9.0,4.22
555,3610,9.0,2016.0,34,1492.32,31,1339.45,86,3762.21,472,20474.39,0.0,0.0,9.0,4.22
556,3610,10.0,2014.0,69,2934.05,64,2778.58,64,2778.58,64,2778.58,0.0,0.0,9.0,4.22
557,3610,10.0,2015.0,46,1883.05,35,1506.5,107,4555.3,596,25825.01,0.0,0.0,9.0,4.22
558,3610,10.0,2016.0,0,0.0,34,1492.32,90,3919.53,471,20460.21,0.0,0.0,9.0,4.22
559,3610,11.0,2014.0,42,1789.85,69,2934.05,133,5712.63,133,5712.63,0.0,0.0,9.0,4.22
560,3610,11.0,2015.0,69,3054.65,46,1883.05,108,4564.05,573,24774.01,0.0,0.0,9.0,4.22
561,3610,12.0,2014.0,101,4567.85,42,1789.85,175,7502.48,175,7502.48,0.0,0.0,9.0,4.22
562,3610,12.0,2015.0,50,2149.72,69,3054.65,150,6444.2,600,26038.81,0.0,0.0,9.0,4.22
563,3610,1.0,2015.0,48,2208.99,101,4567.85,212,9291.75,276,12070.33,0.0,0.0,9.0,4.22
564,3610,1.0,2016.0,49,2080.01,50,2149.72,165,7087.42,549,23620.68,0.0,0.0,9.0,4.22
565,3612,2.0,2015.0,21,894.49,36,1565.81,542,23253.58,800,34076.19,0.0,0.0,6.0,4.17
566,3612,2.0,2016.0,17,747.81,20,876.5,251,10773.53,353,15507.7,0.0,0.0,6.0,4.17
567,3612,3.0,2015.0,12,906.22,21,894.49,432,18742.97,821,34970.68,0.0,0.0,6.0,4.17
568,3612,3.0,2016.0,9,385.89,17,747.81,211,9115.86,349,15361.02,0.0,0.0,6.0,4.17
569,3612,4.0,2014.0,3,134.85,0,0.0,0,0.0,0,0.0,0.0,0.0,6.0,4.17
570,3612,4.0,2015.0,10,422.5,12,906.22,69,3366.52,833,35876.9,0.0,0.0,6.0,4.17
571,3612,4.0,2016.0,34,1465.31,9,385.89,46,2010.2,346,14840.69,0.0,0.0,6.0,4.17
572,3612,5.0,2014.0,20,876.75,3,134.85,3,134.85,3,134.85,0.0,0.0,6.0,4.17
573,3612,5.0,2015.0,11,471.95,10,422.5,43,2223.21,840,36164.55,0.0,0.0,6.0,4.17
574,3612,5.0,2016.0,65,2780.03,34,1465.31,60,2599.01,370,15883.5,0.0,0.0,6.0,4.17
575,3612,6.0,2014.0,55,2277.08,20,876.75,23,1011.6,23,1011.6,0.0,0.0,6.0,4.17
576,3612,6.0,2015.0,26,1079.07,11,471.95,33,1800.67,831,35759.75,0.0,0.0,6.0,4.17
577,3612,6.0,2016.0,56,2368.76,65,2780.03,108,4631.23,424,18191.58,0.0,0.0,6.0,4.17
578,3612,7.0,2014.0,34,1502.23,55,2277.08,78,3288.68,78,3288.68,0.0,0.0,6.0,4.17
579,3612,7.0,2015.0,3,134.85,26,1079.07,47,1973.52,802,34561.74,0.0,0.0,6.0,4.17
580,3612,7.0,2016.0,13,575.35,56,2368.76,155,6614.1,454,19481.27,0.0,0.0,6.0,4.17
581,3612,8.0,2014.0,24,1060.8,34,1502.23,109,4656.06,112,4790.91,0.0,0.0,6.0,4.17
582,3612,8.0,2015.0,4,170.8,3,134.85,40,1685.87,771,33194.36,0.0,0.0,6.0,4.17
583,3612,8.0,2016.0,16,705.7,13,575.35,134,5724.14,464,19921.77,0.0,0.0,6.0,4.17
584,3612,9.0,2014.0,59,2473.31,24,1060.8,113,4840.11,136,5851.71,0.0,0.0,6.0,4.17
585,3612,9.0,2015.0,4,170.8,4,170.8,33,1384.72,751,32304.36,0.0,0.0,6.0,4.17
586,3612,9.0,2016.0,11,480.95,16,705.7,85,3649.81,476,20456.67,0.0,0.0,6.0,4.17
587,3612,10.0,2014.0,63,2497.59,59,2473.31,117,5036.34,195,8325.02,0.0,0.0,6.0,4.17
588,3612,10.0,2015.0,11,483.49,4,170.8,11,476.45,696,30001.85,0.0,0.0,6.0,4.17
589,3612,10.0,2016.0,0,0.0,11,480.95,40,1762.0,483,20766.82,0.0,0.0,6.0,4.17
590,3612,11.0,2014.0,131,5405.1,63,2497.59,146,6031.7,258,10822.61,0.0,0.0,6.0,4.17
591,3612,11.0,2015.0,57,2405.48,11,483.49,19,825.09,644,27987.75,0.0,0.0,6.0,4.17
592,3612,12.0,2014.0,375,16282.67,131,5405.1,253,10376.0,389,16227.71,0.0,0.0,6.0,4.17
593,3612,12.0,2015.0,174,7491.55,57,2405.48,72,3059.77,570,24988.13,0.0,0.0,6.0,4.17
594,3612,1.0,2015.0,36,1565.81,375,16282.67,569,24185.36,764,32510.38,0.0,0.0,6.0,4.17
595,3612,1.0,2016.0,20,876.5,174,7491.55,242,10380.52,369,16197.01,0.0,0.0,6.0,4.17
596,3616,2.0,2015.0,40,2838.55,63,3354.64,281,14917.48,365,19312.42,0.0,0.0,3.0,4.67
597,3616,2.0,2016.0,32,1675.97,30,1610.03,132,7027.99,497,27657.63,0.0,0.0,3.0,4.67
598,3616,3.0,2015.0,43,2203.45,40,2838.55,215,12096.28,405,22150.97,0.0,0.0,3.0,4.67
599,3616,3.0,2016.0,33,1769.37,32,1675.97,111,5863.09,489,26495.05,0.0,0.0,3.0,4.67
600,3616,4.0,2014.0,1,54.95,0,0.0,0,0.0,0,0.0,0.0,0.0,3.0,4.67
601,3616,4.0,2015.0,42,2241.9,43,2203.45,146,8396.64,448,24354.42,0.0,0.0,3.0,4.67
602,3616,4.0,2016.0,27,1423.15,33,1769.37,95,5055.37,479,26060.97,0.0,0.0,3.0,4.67
603,3616,5.0,2014.0,2,104.4,1,54.95,1,54.95,1,54.95,0.0,0.0,3.0,4.67
604,3616,5.0,2015.0,26,1387.46,42,2241.9,125,7283.9,489,26541.37,0.0,0.0,3.0,4.67
605,3616,5.0,2016.0,31,2192.55,27,1423.15,92,4868.49,464,25242.22,0.0,0.0,3.0,4.67
606,3616,6.0,2014.0,3,153.85,2,104.4,3,159.35,3,159.35,0.0,0.0,3.0,4.67
607,3616,6.0,2015.0,49,2591.62,26,1387.46,111,5832.81,513,27824.43,0.0,0.0,3.0,4.67
608,3616,6.0,2016.0,33,1708.91,31,2192.55,91,5385.07,469,26047.31,0.0,0.0,3.0,4.67
609,3616,7.0,2014.0,0,0.0,3,153.85,6,313.2,6,313.2,0.0,0.0,3.0,4.67
610,3616,7.0,2015.0,50,2681.51,49,2591.62,117,6220.98,559,30262.2,0.0,0.0,3.0,4.67
611,3616,7.0,2016.0,24,1285.8,33,1708.91,91,5324.61,453,25164.6,0.0,0.0,3.0,4.67
612,3616,8.0,2015.0,43,2928.82,50,2681.51,125,6660.59,609,32943.71,0.0,0.0,3.0,4.67
613,3616,8.0,2016.0,35,1835.3,24,1285.8,88,5187.26,427,23768.89,0.0,0.0,3.0,4.67
614,3616,9.0,2014.0,4,203.3,0,0.0,3,153.85,6,313.2,0.0,0.0,3.0,4.67
615,3616,9.0,2015.0,30,1599.02,43,2928.82,142,8201.95,652,35872.53,0.0,0.0,3.0,4.67
616,3616,9.0,2016.0,15,807.75,35,1835.3,92,4830.01,419,22675.37,0.0,0.0,3.0,4.67
617,3616,10.0,2014.0,74,3878.44,4,203.3,4,203.3,10,516.5,0.0,0.0,3.0,4.67
618,3616,10.0,2015.0,42,2157.31,30,1599.02,123,7209.35,678,37268.25,0.0,0.0,3.0,4.67
619,3616,10.0,2016.0,0,0.0,15,807.75,74,3928.85,404,21884.1,0.0,0.0,3.0,4.67
620,3616,11.0,2014.0,106,5659.75,74,3878.44,78,4081.74,84,4394.94,0.0,0.0,3.0,4.67
621,3616,11.0,2015.0,53,2840.87,42,2157.31,115,6685.15,646,35547.12,0.0,0.0,3.0,4.67
622,3616,12.0,2014.0,112,5903.09,106,5659.75,184,9741.49,190,10054.69,0.0,0.0,3.0,4.67
623,3616,12.0,2015.0,49,2577.09,53,2840.87,125,6597.2,593,32728.24,0.0,0.0,3.0,4.67
624,3616,1.0,2015.0,63,3354.64,112,5903.09,292,15441.28,302,15957.78,0.0,0.0,3.0,4.67
625,3616,1.0,2016.0,30,1610.03,49,2577.09,144,7575.27,530,29402.24,0.0,0.0,3.0,4.67
626,3981,2.0,2015.0,29,661.88,50,1067.1,570,11957.62,866,17809.71,0.0,0.0,2.0,4.0
627,3981,2.0,2016.0,2,49.31,2,363.45,100,2731.88,352,8577.22,0.0,0.0,2.0,4.0
628,3981,3.0,2015.0,48,1148.49,29,661.88,378,7972.83,895,18471.59,0.0,0.0,2.0,4.0
629,3981,3.0,2016.0,1,25.95,2,49.31,68,1943.34,325,7964.65,0.0,0.0,2.0,4.0
630,3981,4.0,2015.0,24,578.65,48,1148.49,127,2877.47,943,19620.08,0.0,0.0,2.0,4.0
631,3981,4.0,2016.0,1,25.95,1,25.95,5,438.71,278,6842.11,0.0,0.0,2.0,4.0
632,3981,5.0,2015.0,26,640.23,24,578.65,101,2389.02,967,20198.73,0.0,0.0,2.0,4.0
633,3981,5.0,2016.0,3,77.85,1,25.95,4,101.21,255,6289.41,0.0,0.0,2.0,4.0
634,3981,6.0,2015.0,35,797.61,26,640.23,98,2367.37,993,20838.96,0.0,0.0,2.0,4.0
635,3981,6.0,2016.0,3,72.66,3,77.85,5,129.75,232,5727.03,0.0,0.0,2.0,4.0
636,3981,7.0,2015.0,28,666.45,35,797.61,85,2016.49,1028,21636.57,0.0,0.0,2.0,4.0
637,3981,7.0,2016.0,2,49.3,3,72.66,7,176.46,200,5002.08,0.0,0.0,2.0,4.0
638,3981,8.0,2014.0,20,319.33,0,0.0,0,0.0,0,0.0,0.0,0.0,2.0,4.0
639,3981,8.0,2015.0,24,472.25,28,666.45,89,2104.29,1056,22303.02,0.0,0.0,2.0,4.0
640,3981,8.0,2016.0,0,0.0,2,49.3,8,199.81,174,4384.93,0.0,0.0,2.0,4.0
641,3981,9.0,2014.0,73,1428.23,20,319.33,20,319.33,20,319.33,0.0,0.0,2.0,4.0
642,3981,9.0,2015.0,15,334.88,24,472.25,87,1936.31,1060,22455.94,0.0,0.0,2.0,4.0
643,3981,10.0,2014.0,203,4104.53,73,1428.23,93,1747.56,93,1747.56,0.0,0.0,2.0,4.0
644,3981,10.0,2015.0,23,544.9,15,334.88,67,1473.58,1002,21362.59,0.0,0.0,2.0,4.0
645,3981,11.0,2014.0,221,4646.67,203,4104.53,296,5852.09,296,5852.09,0.0,0.0,2.0,4.0
646,3981,11.0,2015.0,34,837.85,23,544.9,62,1352.03,822,17802.96,0.0,0.0,2.0,4.0
647,3981,12.0,2014.0,299,6243.85,221,4646.67,497,10179.43,517,10498.76,0.0,0.0,2.0,4.0
648,3981,12.0,2015.0,64,1530.58,34,837.85,72,1717.63,635,13994.14,0.0,0.0,2.0,4.0
649,3981,1.0,2015.0,50,1067.1,299,6243.85,723,14995.05,816,16742.61,0.0,0.0,2.0,4.0
650,3981,1.0,2016.0,2,363.45,64,1530.58,121,2913.33,400,9280.87,0.0,0.0,2.0,4.0
651,3987,2.0,2015.0,19,447.55,125,3322.1,801,20273.52,1223,31764.13,0.0,0.0,3.0,4.67
652,3987,3.0,2015.0,13,245.37,19,447.55,544,13710.1,1242,32211.68,0.0,0.0,3.0,4.67
653,3987,4.0,2015.0,5,68.85,13,245.37,157,4015.02,1255,32457.05,0.0,0.0,3.0,4.67
654,3987,5.0,2014.0,1,29.95,0,0.0,0,0.0,0,0.0,0.0,0.0,3.0,4.67
655,3987,5.0,2015.0,0,0.0,5,68.85,37,761.77,1260,32525.9,0.0,0.0,3.0,4.67
656,3987,6.0,2014.0,5,149.75,1,29.95,1,29.95,1,29.95,1.0,4.0,3.0,4.67
657,3987,6.0,2015.0,3,60.85,0,0.0,18,314.22,1259,32495.95,0.0,0.0,3.0,4.67
658,3987,7.0,2014.0,10,294.5,5,149.75,6,179.7,6,179.7,0.0,0.0,3.0,4.67
659,3987,7.0,2015.0,0,0.0,3,60.85,8,129.7,1257,32407.05,0.0,0.0,3.0,4.67
660,3987,8.0,2014.0,102,2752.61,10,294.5,16,474.2,16,474.2,0.0,0.0,3.0,4.67
661,3987,8.0,2015.0,3,221.4,0,0.0,3,60.85,1247,32112.55,0.0,0.0,3.0,4.67
662,3987,9.0,2014.0,141,3931.79,102,2752.61,117,3196.86,118,3226.81,0.0,0.0,3.0,4.67
663,3987,9.0,2015.0,0,0.0,3,221.4,6,282.25,1148,29581.34,0.0,0.0,3.0,4.67
664,3987,10.0,2014.0,163,4332.01,141,3931.79,253,6978.9,259,7158.6,0.0,0.0,3.0,4.67
665,3987,11.0,2014.0,276,7010.97,163,4332.01,406,11016.41,422,11490.61,0.0,0.0,3.0,4.67
666,3987,12.0,2014.0,400,9940.45,276,7010.97,580,15274.77,698,18501.58,0.0,0.0,3.0,4.67
667,3987,1.0,2015.0,125,3322.1,400,9940.45,839,21283.43,1098,28442.03,0.0,0.0,3.0,4.67
668,4134,2.0,2014.0,131,1862.4,72,931.2,412,5625.6,412,5625.6,0.0,0.0,9.0,4.78
669,4134,2.0,2015.0,4,56.61,12,178.4,168,1767.85,687,8902.28,0.0,0.0,9.0,4.78
670,4134,2.0,2016.0,21,295.99,60,860.91,216,2932.41,300,4041.06,0.0,0.0,9.0,4.78
671,4134,3.0,2014.0,63,779.2,131,1862.4,453,6582.4,543,7488.0,0.0,0.0,9.0,4.78
672,4134,3.0,2015.0,7,89.02,4,56.61,77,1135.42,560,7096.49,0.0,0.0,9.0,4.78
673,4134,3.0,2016.0,33,500.8,21,295.99,188,2742.02,317,4280.44,0.0,0.0,9.0,4.78
674,4134,4.0,2014.0,46,598.05,63,779.2,266,3572.8,606,8267.2,0.0,0.0,9.0,4.78
675,4134,4.0,2015.0,9,137.6,7,89.02,23,324.03,504,6406.31,0.0,0.0,9.0,4.78
676,4134,4.0,2016.0,24,362.56,33,500.8,114,1657.7,343,4692.22,0.0,0.0,9.0,4.78
677,4134,5.0,2014.0,74,1072.14,46,598.05,240,3239.65,652,8865.25,0.0,0.0,9.0,4.78
678,4134,5.0,2015.0,4,60.02,9,137.6,20,283.23,467,5945.86,0.0,0.0,9.0,4.78
679,4134,5.0,2016.0,15,230.4,24,362.56,78,1159.35,358,4917.18,0.0,0.0,9.0,4.78
680,4134,6.0,2014.0,70,1081.95,74,1072.14,183,2449.39,726,9937.39,0.0,0.0,9.0,4.78
681,4134,6.0,2015.0,4,59.2,4,60.02,20,286.64,397,4933.74,0.0,0.0,9.0,4.78
682,4134,6.0,2016.0,39,598.4,15,230.4,72,1093.76,369,5087.56,0.0,0.0,9.0,4.78
683,4134,7.0,2014.0,46,504.1,70,1081.95,190,2752.14,796,11019.34,1.0,5.0,9.0,4.78
684,4134,7.0,2015.0,1,4.39,4,59.2,17,256.82,331,3910.99,0.0,0.0,9.0,4.78
685,4134,7.0,2016.0,94,243.2,39,598.4,78,1191.36,404,5626.76,0.0,0.0,9.0,4.78
686,4134,8.0,2014.0,16,244.72,46,504.1,190,2658.19,842,11523.44,1.0,5.0,9.0,4.78
687,4134,8.0,2015.0,26,260.72,1,4.39,9,123.61,286,3411.28,0.0,0.0,9.0,4.78
688,4134,8.0,2016.0,18,273.6,94,243.2,148,1072.0,497,5865.57,0.0,0.0,9.0,4.78
689,4134,9.0,2014.0,40,557.39,16,244.72,132,1830.77,858,11768.16,0.0,0.0,9.0,4.78
690,4134,9.0,2015.0,15,225.62,26,260.72,31,324.31,296,3427.28,0.0,0.0,9.0,4.78
691,4134,9.0,2016.0,10,156.8,18,273.6,151,1115.2,489,5878.45,0.0,0.0,9.0,4.78
692,4134,10.0,2014.0,33,434.48,40,557.39,102,1306.21,898,12325.55,0.0,0.0,9.0,4.78
693,4134,10.0,2015.0,14,215.47,15,225.62,42,490.73,271,3095.51,0.0,0.0,9.0,4.78
694,4134,10.0,2016.0,0,0.0,10,156.8,122,673.6,484,5809.63,0.0,0.0,9.0,4.78
695,4134,11.0,2013.0,90,905.6,0,0.0,0,0.0,0,0.0,0.0,0.0,9.0,4.78
696,4134,11.0,2014.0,95,689.04,33,434.48,89,1236.59,931,12760.03,0.0,0.0,9.0,4.78
697,4134,11.0,2015.0,49,486.38,14,215.47,55,701.81,252,2876.5,0.0,0.0,9.0,4.78
698,4134,12.0,2013.0,250,3788.8,90,905.6,90,905.6,90,905.6,0.0,0.0,9.0,4.78
699,4134,12.0,2014.0,61,900.41,95,689.04,168,1680.91,936,12543.47,0.0,0.0,9.0,4.78
700,4134,12.0,2015.0,107,1585.12,49,486.38,78,927.47,206,2673.84,0.0,0.0,9.0,4.78
701,4134,1.0,2014.0,72,931.2,250,3788.8,340,4694.4,340,4694.4,0.0,0.0,9.0,4.78
702,4134,1.0,2015.0,12,178.4,61,900.41,189,2023.93,747,9655.08,0.0,0.0,9.0,4.78
703,4134,1.0,2016.0,60,860.91,107,1585.12,170,2286.97,252,3358.55,0.0,0.0,9.0,4.78
704,4676,2.0,2016.0,120,3767.71,113,3460.62,2833,89574.36,3157,100079.0,0.0,0.0,12.0,4.08
705,4676,3.0,2016.0,68,1992.08,120,3767.71,1405,43807.15,3277,103846.71,0.0,0.0,12.0,4.08
706,4676,4.0,2016.0,48,1613.48,68,1992.08,301,9220.41,3345,105838.79,0.0,0.0,12.0,4.08
707,4676,5.0,2016.0,78,2589.94,48,1613.48,236,7373.27,3393,107452.27,0.0,0.0,12.0,4.08
708,4676,6.0,2016.0,224,7432.13,78,2589.94,194,6195.5,3471,110042.21,0.0,0.0,12.0,4.08
709,4676,7.0,2016.0,848,1487.5,224,7432.13,350,11635.55,3695,117474.34,0.0,0.0,12.0,4.08
710,4676,8.0,2016.0,132,4261.23,848,1487.5,1150,11509.57,4543,118961.84,0.0,0.0,12.0,4.08
711,4676,9.0,2016.0,1,35.0,132,4261.23,1204,13180.86,4675,123223.07,0.0,0.0,12.0,4.08
712,4676,10.0,2015.0,324,10504.64,0,0.0,0,0.0,0,0.0,0.0,0.0,12.0,4.08
713,4676,10.0,2016.0,0,0.0,1,35.0,981,5783.73,4676,123258.07,0.0,0.0,12.0,4.08
714,4676,11.0,2015.0,1548,49534.92,324,10504.64,324,10504.64,324,10504.64,0.0,0.0,12.0,4.08
715,4676,12.0,2015.0,1172,36578.82,1548,49534.92,1872,60039.56,1872,60039.56,0.0,0.0,12.0,4.08
716,4676,1.0,2016.0,113,3460.62,1172,36578.82,3044,96618.38,3044,96618.38,0.0,0.0,12.0,4.08
717,5322,2.0,2015.0,63,7092.92,112,10682.43,504,46895.17,758,69099.62,0.0,0.0,69.0,4.09
718,5322,2.0,2016.0,34,3814.36,60,6843.03,276,30980.97,950,106527.11,0.0,0.0,69.0,4.09
719,5322,3.0,2015.0,97,10860.0,63,7092.92,375,36705.72,821,76192.54,0.0,0.0,69.0,4.09
720,5322,3.0,2016.0,69,7988.57,34,3814.36,209,23315.47,921,103248.55,0.0,0.0,69.0,4.09
721,5322,4.0,2015.0,76,8833.5,97,10860.0,272,28635.35,918,87052.54,0.0,0.0,69.0,4.09
722,5322,4.0,2016.0,77,8948.15,69,7988.57,163,18645.96,893,100377.12,0.0,0.0,69.0,4.09
723,5322,5.0,2015.0,90,10248.2,76,8833.5,236,26786.42,994,95886.04,0.0,0.0,69.0,4.09
724,5322,5.0,2016.0,73,8432.39,77,8948.15,180,20751.08,894,100491.77,0.0,0.0,69.0,4.09
725,5322,6.0,2015.0,92,10099.42,90,10248.2,263,29941.7,1084,106134.24,0.0,0.0,69.0,4.09
726,5322,6.0,2016.0,82,9379.98,73,8432.39,219,25369.11,877,98675.96,0.0,0.0,69.0,4.09
727,5322,7.0,2015.0,73,8096.44,92,10099.42,258,29181.12,1176,116233.66,0.0,0.0,69.0,4.09
728,5322,7.0,2016.0,50,5757.51,82,9379.98,232,26760.52,867,97956.52,0.0,0.0,69.0,4.09
729,5322,8.0,2015.0,61,6579.81,73,8096.44,255,28444.06,1249,124330.1,0.0,0.0,69.0,4.09
730,5322,8.0,2016.0,62,6921.0,50,5757.51,205,23569.88,844,95617.59,0.0,0.0,69.0,4.09
731,5322,9.0,2014.0,137,11432.81,0,0.0,0,0.0,0,0.0,0.0,0.0,69.0,4.09
732,5322,9.0,2015.0,67,7424.71,61,6579.81,226,24775.67,1310,130909.91,0.0,0.0,69.0,4.09
733,5322,9.0,2016.0,27,3004.71,62,6921.0,194,22058.49,845,95958.78,0.0,0.0,69.0,4.09
734,5322,10.0,2014.0,117,10771.64,137,11432.81,137,11432.81,137,11432.81,0.0,0.0,69.0,4.09
735,5322,10.0,2015.0,55,6311.14,67,7424.71,201,22100.96,1240,126901.81,0.0,0.0,69.0,4.09
736,5322,10.0,2016.0,0,0.0,27,3004.71,139,15683.22,805,91538.78,0.0,0.0,69.0,4.09
737,5322,11.0,2014.0,192,17282.37,117,10771.64,254,22204.45,254,22204.45,0.0,0.0,69.0,4.09
738,5322,11.0,2015.0,101,11479.86,55,6311.14,183,20315.66,1178,122441.31,0.0,0.0,69.0,4.09
